Date,Open,High,Low,Close,Volume,Market Cap
Jun-29-2022,1.0012049879733038,1.0059579145057802,0.9964693652648122,1.0059579145057802,73952490.93577981,1204844321.4596877
Jun-28-2022,1.0023694768526843,1.0032134852635708,0.9983185639553414,1.000656870009362,71977887.02788845,1204695026.0764306
Jun-27-2022,1.0015437976891326,1.003478209686403,0.9981412470911756,1.000619427275925,69121338.94545455,1201429750.1360037
Jun-26-2022,1.0014152817942246,1.0063749253676484,0.9984346060722452,1.00032737304184,60908921.70281125,1200276912.5123198
Jun-25-2022,1.0009916232570175,1.0066024856340583,0.9952479008638152,1.0001018806883832,51348101.210084036,1219668161.0070102
Jun-24-2022,0.9991366103178444,1.0093981865942177,0.9981281348780436,1.0009916232570175,59050636.97142857,1229675374.4962723
Jun-23-2022,1.0018562140009069,1.006752193456156,0.9968445660649208,1.0011598286987429,60529235.38955823,1228849491.7311943
Jun-22-2022,1.0021125505709252,1.005953221656145,0.9994069236556696,1.0018562140009069,54731900.958525345,1216456412.3925126
Jun-21-2022,1.00140355770512,1.0057699450739663,0.9965553918428252,1.0021125505709252,60650468.952380955,1202911515.9369528
Jun-20-2022,1.0002251160914382,1.0043217223051264,0.9969559087212254,0.999332290554846,73571940.29126213,1213872232.5923378
Jun-19-2022,1.0023045693182424,1.0047999575336577,0.997170179740154,1.0013245210246442,82548001.44827586,1214143093.4575598
Jun-18-2022,1.001126875240303,1.0071230614741005,0.9985437431406948,1.0023045693182424,112129458.66666667,1225176462.3056169
Jun-17-2022,1.0003948093588448,1.0050512958203432,0.9897324435434268,1.0010454382059346,98615778.5925926,1229991504.844264
Jun-16-2022,1.00112907594732,1.0019807466834132,0.9977216217857816,1.0003948093588448,93540752.94623657,1228564787.0725207
Jun-15-2022,1.001217346702569,1.0020538051350636,0.9972038272997026,1.0011718388445847,124330603.74825175,1229927207.5755289
Jun-14-2022,1.0006146947396066,1.0032089806906754,0.9991356474902467,1.0010866619456262,137254773.41666666,1224637043.178434
Jun-13-2022,1.001353910750958,1.0021494120165448,0.9996020808683188,1.0006830755333724,170080852.9403509,1222459842.1812174
Jun-12-2022,1.0009195861592763,1.0030154442105996,0.9992386759842664,1.0012036160850648,164895632.6197183,1218091616.4018066
Jun-11-2022,1.0014996805483796,1.0027006260358533,0.998028069314256,1.0004727895624714,95872074.29107982,1234730683.3658605
Jun-10-2022,1.0011551826346272,1.0030431457536746,0.995804200694148,1.0012896950447765,72201559.56989247,1235662856.474269
Jun-09-2022,1.0009274040213902,1.0033214320777173,0.9991035415679514,1.0011551826346272,64117303.81052632,1237654634.9914548
Jun-08-2022,1.0008447008961048,1.0028732539761795,1.0004934957104037,1.0020860477903006,63297939.25490196,1259576985.7550006
Jun-07-2022,1.0005446444202104,1.0029107676146038,0.9988316716689296,1.0012307697985832,100822441.33828996,1275091595.277912
Jun-06-2022,1.0014638763482568,1.0030375438890269,0.9972406282721512,1.0008859745933545,92797956.73631841,1275390301.5445733
Jun-05-2022,1.000664099809387,1.0063718984424728,1.0004815203880408,1.0014638763482568,72538048.40506329,1277305665.8585515
Jun-04-2022,1.0036933324686954,1.0036933324686954,1.0004194408618057,1.001208170719452,48941677.022026435,1283641553.503533
Jun-03-2022,1.0014702962042097,1.0039655621192485,0.998770029385403,1.0020646781575728,61761500.53932584,1279356617.329432
Jun-02-2022,1.002621944251782,1.002621944251782,1.0001324909772649,1.0014702962042097,72370366.96585366,1278081308.6334434
Jun-01-2022,1.0011602263496413,1.0037162934724062,0.9996963979790948,1.0019077647389958,95356561.625,1268609624.380895
May-31-2022,1.0010930382818313,1.003500379059589,0.9992679401479596,1.0011602263496413,80733689.0122449,1261684198.8220267
May-30-2022,1.0022831113390078,1.00251644271539,0.9992455237520764,1.0010930382818313,92868208.8,1255462055.8530796
May-29-2022,1.0012063004869936,1.004022510028414,0.9991195040539604,1.0022831113390078,78780305.6779661,1252709360.5757678
May-28-2022,1.0019169151896017,1.0039547615882327,0.9987659195882868,1.0012063004869936,61620230.66141732,1249524743.996169
May-27-2022,1.0014115241811554,1.003766077359118,0.999196712883348,1.0019169151896017,92688765.1835206,1247942638.7091777
May-26-2022,1.0010017685090575,1.0030180998454834,0.9985446265281516,1.0014045411145955,118333057.77777778,1240914724.832423
May-25-2022,1.0011258803260794,1.002543754262076,0.9994365197156552,1.0011261428725615,104079750.31734318,1236181842.7408206
