Date,Open,High,Low,Close,Volume,Market Cap
Jun-29-2022,1.0004435110160177,1.0024422050053905,1.0002595482285417,1.0023831110065768,8140130133.333333,17570296361.156677
Jun-28-2022,1.001406071241779,1.0032029448680717,1.000002574852782,1.0014143673432556,7401476682.926829,17448927495.588963
Jun-27-2022,1.0016861234675245,1.0028589429216044,1.0005520494012337,1.0012088007139055,6360040199.111111,17434566603.115734
Jun-26-2022,1.0021887005582848,1.0030127886860742,1.0006588487103385,1.0015378261240455,4950589676.444445,17412762806.969315
Jun-25-2022,1.0002590102633353,1.0029397936919058,0.9986325925611784,1.0013827711123866,3918565613.7777777,17389861175.37434
Jun-24-2022,1.001333437452939,1.002529460741761,1.000230723376642,1.0012033459404963,5217865920,17387498797.243244
Jun-23-2022,1.0009671853030844,1.0032191014322258,1.0001903924127198,1.001303982404429,5882502584.888889,17433711573.80692
Jun-22-2022,1.001873427455675,1.0030823157433224,1.0000955635917164,1.0013506681445183,5877712776.888889,17549106023.181305
Jun-21-2022,1.002071859643554,1.00342927509661,1.0000671096407308,1.0018151847478785,6025311057.777778,17539371240.630814
Jun-20-2022,1.0010132557365985,1.0030556222567013,0.999931715721376,1.0015115681172426,6785693092.770909,17332323075.552822
Jun-19-2022,1.001527649722498,1.0034143838271523,1.000180837675971,1.0019920215107037,7196971184,17213587078.54009
Jun-18-2022,1.0017754981986131,1.0063957211853949,0.999488293630056,1.001980109851503,8888045701.333334,17342745740.009407
Jun-17-2022,1.0014506281238824,1.0036418030682273,0.9991199946029972,1.0019007639087505,6962206108.097561,17614169750.348038
Jun-16-2022,1.0018020931140352,1.0042484852917837,0.9998463275995666,1.00119386198631,7127793747.555555,17623382892.887558
Jun-15-2022,1.0028507847121508,1.0048117081530834,0.9998799745252468,1.0028747155772098,10099578924.599302,17639406439.19407
Jun-14-2022,1.0020687721840222,1.0059587213534824,0.9980441659413348,1.0022821202820469,10512775637.333334,17493720771.01333
Jun-13-2022,1.0020676960020662,1.0053096735255065,0.999771585100704,1.002069496861692,13823372119.129824,17565100985.144234
Jun-12-2022,1.001585194073236,1.0057350695704013,0.998991599480872,1.003162928118977,13934525107.020979,17742928686.690838
Jun-11-2022,1.003703640617817,1.0063690657203677,1.0013961449808857,1.001886192740384,7662455418.666667,17956848857.86922
Jun-10-2022,1.002945490970189,1.0053359823923786,1.0025252967379308,1.003211529187544,6307768784,18053792308.47462
Jun-09-2022,1.0024538269102492,1.0048010570524384,1.0008465540950884,1.003648489559987,6159764508.444445,18031203846.28139
Jun-08-2022,1.0022566802520383,1.004367558112064,1.001323150391258,1.0024512265524852,6189948793.263158,17983194768.283035
Jun-07-2022,1.0017262791070043,1.0035789599033966,1.000741866628906,1.0028022314201397,9245679906.253521,18047273102.68087
Jun-06-2022,1.0041516148627316,1.0046828418894005,1.001096756491593,1.001951732036212,7563585720.888889,18240130861.16936
Jun-05-2022,1.0036240548164084,1.0049596833143963,1.001550754318952,1.0031324556576915,5213832361.777778,18187636019.583687
Jun-04-2022,1.004239400139885,1.00626806131694,1.002126262502961,1.0035058744983552,3242118032.888889,18121210034.90014
Jun-03-2022,1.0040623128528867,1.0055083460316137,1.0019794165587332,1.0031167567790995,4617180656.888889,18114296811.272953
Jun-02-2022,1.002723185108198,1.0047891651604952,1.0015800773528951,1.003204627871261,6013675850.666667,18123430679.261333
Jun-01-2022,1.00192596651037,1.0064359943435732,1.0011333301806322,1.0028968936167473,8738501438.222221,18115454172.44576
May-31-2022,1.001499137397242,1.0041535477447872,0.9947916861409276,1.001958773995375,8469508685.249123,18221437239.986115
May-30-2022,1.0013791212571006,1.0039642033394742,0.9998890165959892,1.0017046456194103,8960031429.333334,18086957517.748905
May-29-2022,0.9995662278851828,1.0045199761532035,0.9981618184782748,1.001884022479283,6187669171.916084,17996612891.28273
May-28-2022,1.002834740125098,1.004509575139539,0.9958536567107446,0.9996459170253784,4059124434.6666665,18051984193.21944
May-27-2022,1.0034954663338074,1.0052337539862397,1.0007411630366438,1.0028304617223196,6303589068.444445,18211225272.002823
May-26-2022,1.0038311593205322,1.004771173948701,1.001858759788882,1.003306574113048,8880808101.333334,18229852042.62306
May-25-2022,1.0015642607586086,1.0087824700833257,1.000653072580029,1.0041722362675098,7745485436.444445,18465467821.161873
May-24-2022,1.0012391114686026,1.002407215535922,1.0001433268882338,1.0020379280996616,6307331287.111111,18391082609.66423
May-23-2022,1.0016266714282265,1.0029555490902589,1.0002565536272563,1.000878966306199,7868913472,18351562939.08289
May-22-2022,1.0009080909732666,1.003135449119133,0.999853520319982,1.0017127720289054,7561003837.547038,18477538020.31017
May-21-2022,1.001727469176822,1.0035581574153616,0.9992905040988695,1.0010782765728623,5136821415.111111,18566377297.333324
May-20-2022,1.0022703602075975,1.0033292195459147,1.0010508625682508,1.0017692661744175,5808272319.111111,18601150067.70635
May-19-2022,1.0022077419192876,1.0037964567215316,1.000792007936541,1.0017708547094812,8267339548.444445,18596861120.036446
May-18-2022,1.0022560177485529,1.004104636371758,1.0008631523869036,1.0021073553584725,8716494715.524475,18511953089.413563
May-17-2022,1.0019687833415438,1.0033961704554732,1.0003388903275878,1.0022715157899535,7280535592.886275,18296205087.967957
May-16-2022,1.0016108552242835,1.004245334326535,0.9998229408182688,1.0020639594727705,8788471169.420656,18101387624.511993
May-15-2022,1.0006385769082322,1.0027934502110585,0.99990709204214,1.001522948106088,8263707388.444445,17855690570.385227
May-14-2022,1.0002221963836593,1.002547085022873,0.9994286353708308,1.001528438640766,8115612563.555555,17753324680.69969
May-13-2022,1.001494975074186,1.0029738123722012,1.0000956993854484,1.0008635881580823,10383928881.777779,17589920202.685543
May-12-2022,1.0013051773256774,1.00593281620375,0.999061011498814,1.0007409502192992,15512823729.777779,17261836607.934593
May-11-2022,1.00336850539626,1.054824067247706,0.9999358761586769,1.001155931337838,26338835733.333332,16929625326.440329
