Date,Open,High,Low,Close,Volume,Market Cap
Jun-30-2022,19922.81904792033,20623.15226158292,19075.4632,19336.1044410867,63618849237.333336,373099100824.934
Jun-29-2022,20117.9242,20145.9851,18703.15968589845,19816.746359929737,46778511125.333336,369357539206.57983
Jun-28-2022,20278.898,20389.37345581186,19907.769822893093,20101.12,45608149548.599304,384572998161.4384
Jun-27-2022,20715.201372762695,21183.62153209416,20223.8036066242,20293.4508,42703964992,395180734750.90894
Jun-26-2022,21036.933,21496.338,20647.67840914948,20732.9834,39899888824.888885,401731178345.50146
Jun-25-2022,21504.60596690371,21836.73783767194,21001.37869884742,21029.2163,36017590144,407726053064.8783
Jun-24-2022,21221.52690442072,21528.4212,20941.2133,21499.971037134244,45185609102.22222,405779943182.65765
Jun-23-2022,21097.6645,21461.36527971667,20764.6157,21279.532329177902,49938802076.44444,402565105296.2989
Jun-22-2022,19975.729925447067,21160.101480528872,19975.729925447067,21075.1688,50275136312.888885,391754411545.6918
Jun-21-2022,20722.225852523035,20859.859037541417,19845.68434172375,19976.053591349224,52507160192,387629559078.7856
Jun-20-2022,20577.5997,21647.0789,20401.5783,20739.94338571921,56244118427.461815,400486104262.8156
Jun-19-2022,20580.038,20914.5884,19705.75385011288,20672.8011,63496474254.22222,387527639821.40533
Jun-18-2022,19010.4765,20706.3161,18022.46950501365,20554.9027,82744323328,368085789556.55396
Jun-17-2022,20461.9237,20741.739095630324,17697.70249655679,19007.5031,61457061780.96167,369023241511.3683
Jun-16-2022,20406.0243,21292.183,20267.28728020059,20468.2145,67973860679.111115,394848790059.14685
Jun-15-2022,22579.09595314375,22943.3811422432,20252.0114,20383.6889,92380926151.80487,409049560826.44006
Jun-14-2022,22174.8006,22653.35755974927,20142.253613826317,22490.59072731445,90580280561.77777,407624997348.38824
Jun-13-2022,22456.78080218805,22982.3322,20869.158518576125,22209.515,123594977869.24913,423267130396.7601
Jun-12-2022,26599.661163385103,26863.63285767724,22070.9799,22509.0994,105249305349.37064,462314682932.5896
Jun-11-2022,28415.5422,28519.7408,26704.72935717625,26704.72935717625,60305080590.22222,527069614633.2744
Jun-10-2022,29095.18110472262,29425.9387,28170.8520155462,28399.9749,53289670456.888885,550475615516.2511
Jun-09-2022,30078.132330542816,30312.4407,28900.47871389285,29082.531950308585,52091153521.77778,565428800703.8185
Jun-08-2022,30212.851075047554,30639.960565416382,29982.06307272497,30111.70675013388,48748364379.621056,576733008890.2872
Jun-07-2022,31120.2203,31268.657819757023,29912.0293,30204.54858260606,75542208295.66197,580845333537.8842
Jun-06-2022,31380.1353,31545.8831,29266.125,31193.0692,68097897088,572155772444.8042
Jun-05-2022,29930.459302694697,31729.3968774588,29925.322686131614,31367.42259841491,49275600327.111115,595661299287.2072
Jun-04-2022,29847.32634215065,30162.09609162581,29591.635302773604,29909.210373336216,28084240917.333332,568276877179.0026
Jun-03-2022,29705.77615194857,29927.82369537749,29475.2174,29840.075215941404,39962044160,566064779259.4678
Jun-02-2022,30461.94853738794,30648.679796976165,29353.70494799074,29717.55804641601,53726854599.111115,571530787432.2441
Jun-01-2022,29795.17499385396,30614.120551257136,29628.060046270373,30441.46505023028,72164759239.11111,572595501230.2693
May-31-2022,31779.99955446586,31945.459415006106,29490.850881285507,29789.42113357093,64099978301.0807,592142241617.2382
May-30-2022,31734.2022,32298.417520862557,31242.241101424075,31852.83438318997,70227787192.88889,604248798473.6744
May-29-2022,29468.0772,31882.6501,29319.42997636936,31720.0295,50971087599.888115,583248423788.6276
May-28-2022,29031.307367141795,29530.422914976694,28855.5589,29445.7241,29084438122.666668,555225725632.1536
May-27-2022,28605.61108816132,29144.959374974995,28543.15570935087,29047.060268766745,52117457770.666664,550403459998.9204
May-26-2022,29194.91,29357.66681488951,28291.035137326708,28606.47447261681,79709591395.55556,550545723746.2874
May-25-2022,29554.5432,29868.8204,28143.43486121561,29353.619262832577,67488629632,561112897767.9299
May-24-2022,29654.5966,30201.4321,29382.542394489537,29557.533735644305,59054062151.111115,566957692688.2798
May-23-2022,29096.33018763284,29794.4733,28749.97892772603,29674.1123,61173457223.111115,558378843638.2286
May-22-2022,30295.927741628228,30619.925588456168,28887.00372215652,29114.081131154417,49091907997.88153,573306612491.278
May-21-2022,29445.062122180065,30426.8779609496,29246.77654664081,30366.04222096173,34792840362.666664,567574103618.3665
May-20-2022,29205.287516253396,29593.57411058412,28992.4553,29449.985559922392,48647341319.111115,558928566961.9489
May-19-2022,30319.70836754256,30698.266042898525,28761.511408153645,29234.032909858925,64020598172.44444,567830871551.01
May-18-2022,28696.6142,30496.06038912437,28696.6142,30376.331478606928,77876670965.25874,562865558972.1808
May-17-2022,30446.067278936705,30622.945355751872,28714.1184,28760.1539,66819677365.96516,563937579946.5153
